,0,1
0,0,1.0
1,1,1.0964333381386893
2,2,0.36087496331477253
3,3,0.15354224577925796
4,4,0.07141489549660911
5,5,0.03450099623064944
6,6,0.016963617339766725
7,7,0.008411828071038999
8,8,0.004188630332983277
9,9,0.0020900203074398554
10,10,0.001043939674838516
11,11,0.0005217026207916323
12,12,0.00026078455653878545
13,13,0.00013037559608720955
14,14,6.518362828298048e-05
15,15,3.259077179942825e-05
16,16,1.6295125326459072e-05
