,0,1
0,0,1.0
1,1,0.48080571308223585
2,2,0.08580037604556492
3,3,0.01792105660702191
4,4,0.0032280285838261445
5,5,0.0007765580200266552
6,6,0.00012097524876753581
7,7,3.303739373594391e-05
