,0,1
0,0,1.0
1,1,0.6650909940629816
2,2,0.16794142457596722
3,3,0.0902043873817299
4,4,0.03618417679335026
5,5,0.012011281263628075
6,6,0.005916512273363922
7,7,0.0022802310464173363
8,8,0.0007784739562079313
9,9,0.0003855658341031036
10,10,0.000145472903796813
11,11,5.070612281314242e-05
12,12,2.5129839575210128e-05
